time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
7432.9631595715555,-1120.8211036402488,4292.636984857642,5415.9599800880505,-7.448728968904181,-0.7456978522423071,-0.9408365392248241
7444.631861548904,-1207.6471819342528,4283.596447040677,5404.553660106213,-7.432949340136078,-0.8038175237870111,-1.014165315045456
7456.300563526254,-1294.2822751410254,4273.878473439216,5392.292628880249,-7.4159948247028415,-0.8618079168822429,-1.0873309820564916
7467.969265503603,-1380.7126898217957,4263.48462600619,5379.1788571043035,-7.397868189553083,-0.9196598755205665,-1.1603219882515474
7479.637967480953,-1466.924765902198,4252.416573399219,5365.214450100329,-7.3785723862690835,-0.9773642669075485,-1.2331268109117604
7491.306669458302,-1552.9048788236837,4240.67609070138,5350.401647465793,-7.358110550547138,-1.034911982893352,-1.3057339584120098
7502.975371435652,-1638.6394416887429,4228.26505912532,5334.742822700347,-7.336486001649334,-1.0922939413996409,-1.3781319720212226
7514.644073413001,-1724.1149073995807,4215.18546570071,5318.240482811511,-7.31370224182687,-1.1495010878415661,-1.4503094276964732
7526.31277539035,-1809.3177707897787,4201.439402945189,5300.89726789949,-7.289762955715093,-1.206524396544525,-1.5222549378704888
7537.9814773677,-1894.2345707488826,4187.02906851876,5282.715950721137,-7.264672009700292,-1.2633548721556562,-1.593957153232514
7549.650179345049,-1978.851892339356,4171.956764861768,5263.699436233199,-7.2384334512584605,-1.3199835510497135,-1.66540476450208
7561.318881322399,-2063.15636890563,4156.224898816518,5243.8507611149125,-7.211051508266135,-1.376401502729131,-1.7365865041954494
7572.987583299748,-2147.134684175015,4139.835981232566,5223.173093270007,-7.18253058828343,-1.4325998312181452,-1.807491148384559
7584.656285277098,-2230.773574350079,4122.792626555793,5201.669731308242,-7.152875277809427,-1.4885696764507041,-1.878107518448126
7596.324987254447,-2314.0598301921336,4105.09755240132,5179.344104006568,-7.122090341510085,-1.5443022156519433,-1.9484244828146362
7607.993689231796,-2396.980299095551,4086.753579110344,5156.199769749981,-7.090180721418806,-1.5997886647130406,-2.018430958696981
7619.662391209145,-2479.5218871526313,4067.763629290966,5132.240415952203,-7.057151536109792,-1.655020279559285,-2.0881159138185277
7631.331093186495,-2561.6715612086987,4048.1307273430866,5107.469858456242,-7.0230080798443675,-1.709988357511135,-2.1574683681303504
7642.999795163844,-2643.4163509069413,4027.8579989674886,5081.892040915009,-6.987755821690476,-1.764684238637974,-2.2264773955192427
7654.668497141193,-2724.7433507229657,4006.948670659141,5055.511034152033,-6.951400404615422,-1.81909930710453,-2.2951321255064774
7666.337199118543,-2805.639721988573,3985.4060691848413,5028.3310355024005,-6.913947644552096,-1.8732249925096576,-2.3634217449369284
7678.005901095892,-2886.092694904388,3963.233621045301,5000.356368134084,-6.875403529438877,-1.9270527712172354,-2.4313354996582457
7689.674603073242,-2966.0895705413436,3940.4348519216996,4971.591480349661,-6.835774218233255,-1.9805741676791977,-2.498862696190106
